Date,Open,High,Low,Close,Volume
2021-04-28,249.49555488183606,249.94374858436626,246.446044810889,248.0146484375,46903100
2021-04-29,248.89152490831586,249.51506839787822,242.59762026697896,246.01736450195312,40589000
2021-04-30,243.3185972363611,246.57271434148936,243.18219756328534,245.6958465576172,30945100
2021-05-03,246.88446001125382,247.81004507986603,244.66308557948105,245.38406372070312,19626600
2021-05-04,244.51695871083874,244.75079308537326,239.44091380371233,241.41871643066406,32756100
2021-05-05,242.65606116459438,243.08475007642707,239.499378934642,240.13265991210938,21901300
2021-05-06,240.1131606974351,243.4354847690027,238.39841998297183,243.30882263183594,26491100
2021-05-07,245.6666167980331,247.76134409545932,244.71181909552,245.96865844726562,27032900
2021-05-10,244.4195254784494,245.25741340918864,240.76594697809492,240.82440185546875,29299900
2021-05-11,238.26203817837748,240.25933075367274,236.33295287172922,239.89883422851562,33641600
2021-05-12,235.9432262351978,238.09640837177074,231.9486559963002,232.854736328125,36684400
2021-05-13,235.58275827500185,239.2850543423634,235.21252420833076,236.7811279296875,29624300
2021-05-14,239.2655436274914,242.77296996552872,239.1778613139914,241.7694549560547,23901100
2021-05-17,240.21059273689346,240.24955769673343,237.25850271962352,238.8758087158203,24970200
2021-05-18,239.93781383840295,240.07421350912287,236.6544544840499,236.829833984375,20168000
2021-05-19,233.69513627930826,237.52316066463302,233.00180314845565,237.41574096679688,25739800
2021-05-20,238.23603625006436,242.1324103767828,238.13837656385883,240.6968994140625,21800700
2021-05-21,241.76134677846557,242.50350976299976,238.99774442834206,239.4176483154297,21863100
2021-05-24,241.97614452209967,245.2670849953763,241.70271530009344,244.89599609375,21411500
2021-05-25,245.86280994963207,246.81981236939072,244.93510245797378,245.81398010253906,17704300
2021-05-26,245.53078122808554,247.0053621779169,244.8667429757787,245.58938598632812,17771600
2021-05-27,245.27687021581409,245.5795943926693,243.40192040042157,243.46051025390625,24426200
2021-05-28,245.11084415427266,246.1655061482885,243.70462816225157,243.82180786132812,18270200
2021-06-01,245.33546129610588,245.39405114988352,241.16565776064508,241.59532165527344,23213300
2021-06-02,242.308223732548,243.4214757445018,240.07194479838827,241.49769592285156,19406700
2021-06-03,239.4664834131297,240.56020044607018,237.29856936513912,239.9449920654297,25307700
2021-06-04,241.94688529671924,245.74561494233848,241.70275096242293,244.90579223632812,25281100
2021-06-07,244.1147949703901,248.12836394979632,243.94878541415883,247.8549346923828,23079200
2021-06-08,249.17325568639035,250.00331833385275,246.58542295656866,246.64402770996094,22455000
2021-06-09,247.85496088502907,249.53460644422796,247.2690473718439,247.64012145996094,17937600
2021-06-10,248.3236552957353,251.41927664685755,247.71820695789108,251.20443725585938,24563600
2021-06-11,251.93687855763542,252.42514726590733,250.5892521545559,251.83924865722656,18999700
2021-06-14,251.8489829813094,253.85090248042937,250.7747859088006,253.7923126220703,19150500
2021-06-15,253.67510856002434,253.88994797914702,251.634148979137,252.29818725585938,18038900
2021-06-16,253.31376585244158,254.46607269674988,248.45061434375108,251.34117126464844,27220000
2021-06-17,250.06191758965392,255.6086423905897,250.0033277348348,254.77857971191406,27565500
2021-06-18,253.53836746361048,256.1457051960205,252.6790099273003,253.34304809570312,37202200
2021-06-21,253.72394991695475,257.3371203518897,251.86853485019833,256.468017578125,26696100
2021-06-22,256.5558786353303,259.55385527518337,256.2433795494091,259.2804260253906,24694100
2021-06-23,259.7491285061104,260.5694162038661,258.2257328100568,259.0460205078125,19518700
2021-06-24,259.9152061291861,261.5655567711803,259.241392917884,260.4327697753906,21446900
2021-06-25,259.98357267428383,260.9796301318202,258.54806144931683,258.80194091796875,25611100
2021-06-28,259.94452242218773,262.59093073240797,259.6710931111859,262.4151611328125,19590000
2021-06-29,262.56155806574867,265.2763303503799,261.6924554351246,265.0321960449219,19937800
2021-06-30,264.33888082649077,264.9931441204664,263.2744587589438,264.5439453125,21656500
2021-07-01,263.28423984667126,265.46192902468715,263.2744947375173,265.2275695800781,16725300
2021-07-02,266.418897319315,271.47735307679073,266.10639824973197,271.13555908203125,26458000
2021-07-06,271.5066998221751,272.8152563990619,267.8642044884169,271.1453857421875,31565600
2021-07-07,272.8445579249197,274.10429958149604,270.64734865955904,273.36212158203125,23260000
